risk_score,address,borough,bldgclass,garage_type,yearbuilt,numfloors,has_chargers,total_ev_ports,sprinkler_permits_count,sprinkler_last_date,fire_violations_count,bldgarea_sqft,garagearea_sqft,small_garage,lat,lon,reasons
70,98-32 57 AVENUE,QN,D1,under_residential,1965,16.0,False,0,0,none,0,239000.0,15000.0,False,40.7369315,-73.8613813,"built 1965, pre-1968 code (+30); Pre-2004 residential ≥10 floors, no DOB permit, no FDNY evidence — Local Law 26 retrofit deadline (July 2019) likely missed (+30); 16 floors, multi-story (+10)"
70,98-17 HOR HARDING EP SR N,QN,D1,under_residential,1966,16.0,False,0,0,none,0,235000.0,15000.0,False,40.7363575,-73.8610866,"built 1966, pre-1968 code (+30); Pre-2004 residential ≥10 floors, no DOB permit, no FDNY evidence — Local Law 26 retrofit deadline (July 2019) likely missed (+30); 16 floors, multi-story (+10)"
70,97-07 HORACE HARDING EXPWY,QN,D3,under_residential,1963,16.0,False,0,0,none,0,235000.0,15000.0,False,40.7358901,-73.8627402,"built 1963, pre-1968 code (+30); Pre-2004 residential ≥10 floors, no DOB permit, no FDNY evidence — Local Law 26 retrofit deadline (July 2019) likely missed (+30); 16 floors, multi-story (+10)"
70,99-60 64 AVENUE,QN,D1,under_residential,1952,6.0,False,0,0,none,0,119985.0,9000.0,False,40.7313091,-73.8537978,"built 1952, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 6 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 4 open inspection/testing, 1 other open fire protection violation(s) (+25)"
70,134-16 35 AVENUE,QN,RM,under_residential,1950,12.0,False,0,0,none,0,66265.0,15689.0,False,40.7639455,-73.8325937,"built 1950, pre-1968 code (+30); Pre-2004 residential ≥10 floors, no DOB permit, no FDNY evidence — Local Law 26 retrofit deadline (July 2019) likely missed (+30); 12 floors, multi-story (+10)"
70,136-21 ROOSEVELT AVENUE,QN,O6,under_commercial,1922,12.0,False,0,12,2017-04-10,2,85000.0,5900.0,False,40.7601064,-73.8293943,"built 1922, pre-1968 code (+30); DOB sprinkler permit on record (+0); 12 floors, multi-story (+10); 1 DOB sprinkler violation(s) (+5); FDNY: 2 open sprinkler maintenance, 3 open inspection/testing violation(s) (+25)"
70,143-01 41 AVENUE,QN,D7,under_residential,1963,6.0,False,0,0,none,0,79832.0,1200.0,True,40.7602651,-73.8236256,"built 1963, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 6 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 3 open inspection/testing violation(s) (+25)"
70,41-40 PARSONS BOULEVARD,QN,D7,under_residential,1954,6.0,False,0,0,none,0,44100.0,3000.0,False,40.7593724,-73.8213611,"built 1954, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 6 floors, multi-story (+10); FDNY: 4 open sprinkler maintenance, 1 open inspection/testing violation(s) (+25)"
70,143-45 SANFORD AVENUE,QN,D7,under_residential,1957,6.0,False,0,0,none,0,47748.0,4400.0,False,40.7589117,-73.8216583,"built 1957, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 6 floors, multi-story (+10); FDNY: 3 open sprinkler maintenance, 4 open inspection/testing violation(s) (+25)"
70,131-29 SANFORD AVENUE,QN,E9,other,1950,3.0,False,0,0,none,0,15375.0,3000.0,False,40.7545918,-73.8347937,"built 1950, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 3 floors, multi-story (+10); FDNY: 9 open sprinkler maintenance, 6 open inspection/testing violation(s) (+25)"
70,134-38 MAPLE AVENUE,QN,D1,under_residential,1964,6.0,False,0,0,none,0,63325.0,7200.0,False,40.7547757,-73.8291409,"built 1964, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 6 floors, multi-story (+10); FDNY: 3 open sprinkler maintenance, 2 open inspection/testing violation(s) (+25)"
70,194-05 67 AVENUE,QN,C9,under_residential,1950,2.0,False,0,0,none,3,410788.0,24360.0,False,40.739914,-73.7782722,"built 1950, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5); 3 DOB critical violation(s) (emergency/unsafe/structural) (+20)"
70,37 WEST 12 STREET,MN,D4,under_residential,1961,13.0,True,3,1,1991-05-09,0,235875.0,0.0,False,40.7356095,-73.9955942,"built 1961, pre-1968 code (+30); DOB sprinkler permit on record (+0); 13 floors, multi-story (+10); FDNY: 2 open sprinkler maintenance, 8 open inspection/testing violation(s) (+25); EV chargers: 3 L2 + 0 DC fast (+5)"
70,118 EAST 60 STREET,MN,D4,under_residential,1963,33.0,True,3,8,2022-03-02,0,325173.0,0.0,False,40.7628113,-73.9686484,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 33 floors, multi-story (+10); FDNY: 5 open sprinkler maintenance, 3 open inspection/testing violation(s) (+25); EV chargers: 3 L2 + 0 DC fast (+5)"
70,248 EAST 65 STREET,MN,RM,under_residential,1963,14.0,True,3,7,2018-05-10,0,181711.0,0.0,False,40.7641762,-73.9621391,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 14 floors, multi-story (+10); FDNY: 3 open sprinkler maintenance, 3 open inspection/testing violation(s) (+25); EV chargers: 3 L2 + 0 DC fast (+5)"
69,96 5 AVENUE,MN,D6,under_residential,1962,18.0,False,0,0,none,0,180000.0,10000.0,False,40.7366579,-73.9936383,"built 1962, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 18 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 2 open inspection/testing violation(s) (+24)"
69,821 LYDIG AVENUE,BX,D8,under_residential,1964,6.0,False,0,0,none,0,56000.0,4000.0,False,40.8547348,-73.8632107,"built 1964, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 6 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 2 open inspection/testing violation(s) (+24)"
68,519 WEST 26 STREET,MN,K4,under_commercial,1920,4.0,False,0,17,2023-08-01,3,138002.0,2788.0,False,40.7502116,-74.0036886,"built 1920, pre-1968 code (+30); DOB sprinkler permit on record (+0); 4 floors, multi-story (+10); 3 DOB minor violation(s) (+3); FDNY: 1 open sprinkler maintenance, 4 open inspection/testing violation(s) (+25)"
68,9 WEST 100 STREET,MN,G1,standalone,1920,3.0,True,3,0,none,1,16488.0,16488.0,False,40.7946596,-73.9632305,"built 1920, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 3 floors, multi-story (+10); 1 DOB critical violation(s) (emergency/unsafe/structural) (+8); EV chargers: 3 L2 + 0 DC fast (+5)"
68,1569 BRUCKNER BOULEVARD,BX,D4,under_residential,1962,14.0,False,0,0,none,0,124778.0,9060.0,False,40.824409,-73.8757892,"built 1962, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 14 floors, multi-story (+10); FDNY: 2 open sprinkler maintenance, 3 open inspection/testing violation(s) (+23)"
68,195 MONTAGUE STREET,BK,RB,under_residential,1960,14.0,False,0,26,2022-04-27,1,220991.0,9600.0,False,40.6943445,-73.9912876,"built 1960, pre-1968 code (+30); DOB sprinkler permit on record (+0); 14 floors, multi-story (+10); 1 DOB sprinkler violation(s) (+5); FDNY: 3 open sprinkler maintenance violation(s) (+23)"
68,503 FLATBUSH AVENUE,BK,GW,standalone,1930,2.0,False,0,2,2005-02-08,1,12670.0,12670.0,False,40.6621284,-73.9612166,"built 1930, pre-1968 code (+30); DOB sprinkler permit on record (+0); 2 floors (+5); 1 DOB critical violation(s) (emergency/unsafe/structural) (+8); FDNY: 1 open sprinkler maintenance, 5 open inspection/testing, 1 other open fire protection violation(s) (+25)"
67,626 RIVERSIDE DRIVE,MN,D4,under_residential,1964,24.0,False,0,0,none,0,410560.0,9760.0,False,40.8235556,-73.9544346,"built 1964, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 24 floors, multi-story (+10); FDNY: 3 open sprinkler maintenance, 1 open inspection/testing violation(s) (+22)"
67,726 SOUTHERN BOULEVARD,BX,G1,standalone,1925,1.0,False,0,0,none,0,23075.0,23075.0,False,40.8140584,-73.8978853,"built 1925, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); FDNY: 4 open inspection/testing violation(s) (+22)"
67,260 EAST 188 STREET,BX,I1,institutional,1922,5.0,False,0,0,none,0,204433.0,52500.0,False,40.8604232,-73.8961041,"built 1922, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 5 floors, multi-story (+10); FDNY: 4 open inspection/testing violation(s) (+22)"
67,1400 PELHAM PARKWAY SOUTH,BX,I1,institutional,1957,12.0,False,0,66,2024-07-03,4,1453318.0,25925.0,False,40.855466,-73.8466096,"built 1957, pre-1968 code (+30); DOB sprinkler permit on record (+0); 12 floors, multi-story (+10); 1 DOB sprinkler violation(s) (+5); FDNY: 2 open sprinkler maintenance, 1 open inspection/testing violation(s) (+22)"
67,801 NEILL AVENUE,BX,D3,under_residential,1952,24.0,False,0,0,none,1,252400.0,10000.0,False,40.8509097,-73.8640572,"built 1952, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 24 floors, multi-story (+10); 1 DOB critical violation(s) (emergency/unsafe/structural) (+8); FDNY: 2 open sprinkler maintenance violation(s) (+14)"
66,3 EAST 54 STREET,MN,O6,under_commercial,1955,19.0,True,2,30,2021-09-02,4,283465.0,61200.0,False,40.7608776,-73.9743924,"built 1955, pre-1968 code (+30); DOB sprinkler permit on record (+0); 19 floors, multi-story (+10); 1 DOB critical violation(s) (emergency/unsafe/structural) (+8); 2 DOB sprinkler violation(s); FDNY: 1 open inspection/testing violation(s) (+2); EV chargers: 2 L2 + 0 DC fast (+5)"
66,MAIN STREET,MN,D4,under_residential,1975,18.0,False,0,25,2025-05-01,2,4786701.0,406500.0,False,40.7661789,-73.9459217,"built 1975, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 18 floors, multi-story (+10); 2 DOB critical violation(s) (emergency/unsafe/structural) (+16); FDNY: 4 open sprinkler maintenance, 4 open inspection/testing violation(s) (+25)"
66,1328 2 AVENUE,MN,RM,under_residential,1961,18.0,False,0,0,none,0,306464.0,11850.0,False,40.7676801,-73.958758,"built 1961, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 18 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 2 open inspection/testing violation(s) (+21)"
66,2801 KINGSBRIDGE TERRACE,BX,G1,standalone,1965,2.0,False,0,0,none,2,20422.0,0.0,False,40.8738701,-73.903116,"built 1965, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5); 2 DOB critical violation(s) (emergency/unsafe/structural) (+16)"
66,398 GATES AVENUE,BK,G1,standalone,1931,2.0,False,0,0,none,2,1920.0,1920.0,True,40.6860806,-73.9503279,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5); 2 DOB critical violation(s) (emergency/unsafe/structural) (+16)"
66,171 KINGS HIGHWAY,BK,O2,under_commercial,1954,2.0,False,0,0,none,2,10675.0,3175.0,False,40.6060168,-73.9852416,"built 1954, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5); 2 DOB critical violation(s) (emergency/unsafe/structural) (+16)"
66,8-33 40 AVENUE,QN,E7,other,1920,8.0,False,0,0,none,1,407140.0,13640.0,False,40.7581499,-73.9447406,"built 1920, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 8 floors, multi-story (+10); 1 DOB minor violation(s) (+1); FDNY: 2 open sprinkler maintenance, 1 other open fire protection violation(s) (+20)"
66,270-05 76 AVENUE,QN,I1,institutional,1959,9.0,False,0,192,2025-07-16,1,2014617.0,347050.0,False,40.7529272,-73.7093159,"built 1959, pre-1968 code (+30); DOB sprinkler permit on record (+0); 9 floors, multi-story (+10); 1 DOB minor violation(s) (+1); FDNY: 4 open sprinkler maintenance, 7 open inspection/testing violation(s) (+25)"
66,130-36 135 AVENUE,QN,E9,other,1932,2.0,False,0,0,none,2,7050.0,4180.0,False,40.6679977,-73.8085603,"built 1932, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5); 2 DOB critical violation(s) (emergency/unsafe/structural) (+16)"
66,1590 RICHMOND TERRACE,SI,E1,other,1890,2.0,False,0,0,none,2,6424.0,6424.0,False,40.6403305,-74.1203406,"built 1890, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5); 2 DOB critical violation(s) (emergency/unsafe/structural) (+16)"
65,100 MAIDEN LANE,MN,D6,under_residential,1930,24.0,False,0,12,2026-02-24,1,290116.0,13000.0,False,40.706718,-74.0072208,"built 1930, pre-1968 code (+30); DOB sprinkler permit on record (+0); 24 floors, multi-story (+10); 1 DOB minor violation(s) (+1); FDNY: 1 open sprinkler maintenance, 2 open inspection/testing violation(s) (+24)"
65,150 NASSAU STREET,MN,RM,under_residential,1895,23.0,False,0,2,2019-12-26,0,160157.0,13767.0,False,40.7113952,-74.0059048,"built 1895, pre-1968 code (+30); DOB sprinkler permit on record (+0); 23 floors, multi-story (+10); FDNY: 4 open sprinkler maintenance, 2 open inspection/testing, 1 other open fire protection violation(s) (+25)"
65,50 EAST 8 STREET,MN,D4,under_residential,1952,6.0,False,0,2,2015-03-13,0,100591.0,5245.0,False,40.7309077,-73.9938085,"built 1952, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10); FDNY: 5 open inspection/testing violation(s) (+25)"
65,166 3 AVENUE,MN,D6,under_residential,1963,19.0,False,0,2,2016-08-10 ,0,236064.0,11750.0,False,40.7350296,-73.986328,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 19 floors, multi-story (+10); FDNY: 3 open sprinkler maintenance, 1 open inspection/testing violation(s) (+25)"
65,316 EAST 22 STREET,MN,RM,under_residential,1910,7.0,False,0,0,none,0,18214.0,1851.0,True,40.7366317,-73.980565,"built 1910, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 7 floors, multi-story (+10); FDNY: 4 open inspection/testing violation(s) (+20)"
65,257 WEST 47 STREET,MN,G1,standalone,1930,4.0,False,0,2,2026-03-03,0,20072.0,20072.0,False,40.7602676,-73.9865502,"built 1930, pre-1968 code (+30); DOB sprinkler permit on record (+0); 4 floors, multi-story (+10); FDNY: 3 open sprinkler maintenance, 5 open inspection/testing violation(s) (+25)"
65,345 WEST 58 STREET,MN,D4,under_residential,1957,14.0,False,0,7,2020-01-22,0,588527.0,50642.0,False,40.7689489,-73.984126,"built 1957, pre-1968 code (+30); DOB sprinkler permit on record (+0); 14 floors, multi-story (+10); FDNY: 6 open sprinkler maintenance, 5 open inspection/testing, 1 other open fire protection violation(s) (+25)"
65,501 WEST 51 STREET,MN,P5,other,1900,7.0,False,0,1,2015-05-04,0,78334.0,7500.0,False,40.7659936,-73.9913576,"built 1900, pre-1968 code (+30); DOB sprinkler permit on record (+0); 7 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 7 open inspection/testing violation(s) (+25)"
65,320 AMSTERDAM AVENUE,MN,G1,standalone,1890,5.0,False,0,6,2014-09-10,0,50205.0,40205.0,False,40.7808797,-73.980386,"built 1890, pre-1968 code (+30); DOB sprinkler permit on record (+0); 5 floors, multi-story (+10); FDNY: 2 open sprinkler maintenance, 1 open inspection/testing violation(s) (+25)"
65,569 LEXINGTON AVENUE,MN,RC,under_residential,1961,19.0,False,0,7,2026-03-23,0,307939.0,47978.0,False,40.7566692,-73.9714234,"built 1961, pre-1968 code (+30); DOB sprinkler permit on record (+0); 19 floors, multi-story (+10); FDNY: 3 open sprinkler maintenance, 3 open inspection/testing violation(s) (+25)"
65,667 LEXINGTON AVENUE,MN,RM,under_residential,1956,16.0,False,0,1,2024-06-12,0,144569.0,15173.0,False,40.7599158,-73.9694259,"built 1956, pre-1968 code (+30); DOB sprinkler permit on record (+0); 16 floors, multi-story (+10); FDNY: 4 open sprinkler maintenance, 3 open inspection/testing, 6 other open fire protection violation(s) (+25)"
65,301 EAST 48 STREET,MN,D4,under_residential,1964,20.0,False,0,2,1999-06-03,0,251925.0,8500.0,False,40.7537262,-73.9689234,"built 1964, pre-1968 code (+30); DOB sprinkler permit on record (+0); 20 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 5 open inspection/testing violation(s) (+25)"
65,1230 3 AVENUE,MN,D4,under_residential,1962,34.0,False,0,6,2024-06-25,0,325680.0,12400.0,False,40.7695336,-73.9612551,"built 1962, pre-1968 code (+30); DOB sprinkler permit on record (+0); 34 floors, multi-story (+10); FDNY: 3 open sprinkler maintenance violation(s) (+25)"
65,1201 2 AVENUE,MN,D6,under_residential,1963,34.0,True,3,6,2022-03-21,0,566083.0,26334.0,False,40.7635973,-73.9627675,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 34 floors, multi-story (+10); FDNY: 2 open sprinkler maintenance, 3 open inspection/testing violation(s) (+20); EV chargers: 3 L2 + 0 DC fast (+5)"
65,301 EAST 66 STREET,MN,RM,under_residential,1956,16.0,False,0,2,2025-04-11,0,208802.0,13344.0,False,40.7651693,-73.9606079,"built 1956, pre-1968 code (+30); DOB sprinkler permit on record (+0); 16 floors, multi-story (+10); FDNY: 2 open sprinkler maintenance, 1 open inspection/testing violation(s) (+25)"
65,1325 1 AVENUE,MN,D4,under_residential,1963,34.0,False,0,5,2020-08-27,0,560525.0,41500.0,False,40.7676354,-73.9567328,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 34 floors, multi-story (+10); FDNY: 4 open sprinkler maintenance, 7 open inspection/testing, 1 other open fire protection violation(s) (+25)"
